route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
08251125-33,20251004,20251004-33-33291,33 - U of Guelph,,1,MDDS3104,401488,1,1,33
08251125-33,20251004,20251004-33-33080,33 - York Mills Term,,0,MDDS3104,401492,1,1,33
08251125-21,20251004,20251004-21-21263,21D - Meadowvale GO,,1,MDDS3103,401431,1,1,21D
08251125-16,20251004,20251004-16-16300,16 - Union Station,,0,MDDS3103,401405,1,1,16
08251125-18,20251004,20251004-18-18061,18J - West Harbour GO,,1,MDDS3103,401420,1,1,18J
08251125-21,20251004,20251004-21-21020,21F - Union Station,,0,MDDS3103,401436,1,1,21F
08251125-94,20251004,20251004-94-94250,94 - Square One,,1,MDDS3101,402119,1,1,94
08251125-94,20251004,20251004-94-94151,94 - Pickering GO,,0,MDDS3101,402118,1,1,94
08251125-94,20251004,20251004-94-94040,94 - Square One,,1,MDDS3101,402119,1,1,94
08251125-94,20251004,20251004-94-94001,94 - Pickering GO,,0,MDDS3101,402118,1,1,94
08251125-30,20251004,20251004-30-30891,30 - U of Waterloo,,1,MDDS2315,401466,1,1,30
08251125-30,20251004,20251004-30-30780,30 - Hwy. 407 Bus Term,,0,MDDS2315,401464,1,1,30
08251125-25,20251004,20251004-25-25671,25L - U of Waterloo,,1,MDDS2315,401451,1,1,25L
08251125-25,20251004,20251004-25-25582,25C - Square One,,0,MDDS2315,401446,1,1,25C
08251125-30,20251004,20251004-30-30821,30 - U of Waterloo,,1,MDDS2314,401466,1,1,30
08251125-30,20251004,20251004-30-30700,30 - Hwy. 407 Bus Term,,0,MDDS2314,401464,1,1,30
08251125-25,20251004,20251004-25-25561,25L - U of Waterloo,,1,MDDS2314,401451,1,1,25L
08251125-25,20251004,20251004-25-25452,25C - Square One,,0,MDDS2314,401446,1,1,25C
08251125-25,20251004,20251004-25-25743,25C - U of Waterloo,,1,MDDS2313,401447,1,1,25C
08251125-25,20251004,20251004-25-25630,25L - Square One,,0,MDDS2313,401448,1,1,25L
08251125-25,20251004,20251004-25-25533,25C - U of Waterloo,,1,MDDS2313,401447,1,1,25C
08251125-25,20251004,20251004-25-25402,25C - Square One,,0,MDDS2313,401446,1,1,25C
08251125-25,20251004,20251004-25-25781,25 - U of Waterloo,,1,MDDS2312,401450,1,1,25
08251125-25,20251004,20251004-25-25690,25L - Square One,,0,MDDS2312,401448,1,1,25L
08251125-30,20251004,20251004-30-30551,30 - U of Waterloo,,1,MDDS2312,401466,1,1,30
08251125-30,20251004,20251004-30-30400,30 - Hwy. 407 Bus Term,,0,MDDS2312,401464,1,1,30
08251125-30,20251004,20251004-30-30743,30A - U of Waterloo,,1,MDDS2311,401462,1,1,30A
08251125-36,20251004,20251004-36-36691,36B - Bramalea Term,,1,MDDS2311,401498,1,1,36B
08251125-36,20251004,20251004-36-36570,36B - York Mills Term,,0,MDDS2311,401497,1,1,36B
08251125-33,20251004,20251004-33-33480,33G - Mount Pleasant GO,,0,MDDS2311,401496,1,1,33G
08251125-30,20251004,20251004-30-30392,30A - Bramalea GO,,0,MDDS2311,401461,1,1,30A
08251125-30,20251004,20251004-30-30751,30 - U of Waterloo,,1,MDDS2310,401466,1,1,30
08251125-30,20251004,20251004-30-30660,30 - Hwy. 407 Bus Term,,0,MDDS2310,401464,1,1,30
08251125-30,20251004,20251004-30-30491,30 - U of Waterloo,,1,MDDS2310,401466,1,1,30
08251125-30,20251004,20251004-30-30360,30 - Hwy. 407 Bus Term,,0,MDDS2310,401464,1,1,30
08251125-30,20251004,20251004-30-30711,30 - U of Waterloo,,1,MDDS2309,401466,1,1,30
08251125-30,20251004,20251004-30-30600,30 - Hwy. 407 Bus Term,,0,MDDS2309,401464,1,1,30
08251125-30,20251004,20251004-30-30443,30A - U of Waterloo,,1,MDDS2309,401462,1,1,30A
08251125-30,20251004,20251004-30-30352,30A - Bramalea GO,,0,MDDS2309,401461,1,1,30A
08251125-30,20251004,20251004-30-30703,30A - U of Waterloo,,1,MDDS2308,401462,1,1,30A
08251125-30,20251004,20251004-30-30592,30A - Bramalea GO,,0,MDDS2308,401461,1,1,30A
08251125-30,20251004,20251004-30-30451,30 - U of Waterloo,,1,MDDS2308,401466,1,1,30
08251125-30,20251004,20251004-30-30320,30 - Hwy. 407 Bus Term,,0,MDDS2308,401464,1,1,30
08251125-25,20251004,20251004-25-25693,25C - U of Waterloo,,1,MDDS2307,401447,1,1,25C
08251125-25,20251004,20251004-25-25612,25C - Square One,,0,MDDS2307,401446,1,1,25C
08251125-25,20251004,20251004-25-25493,25C - U of Waterloo,,1,MDDS2307,401447,1,1,25C
08251125-19,20251004,20251004-19-19431,19 - Square One,,1,MDDS2307,401428,1,1,19
08251125-19,20251004,20251004-19-19370,19 - Finch Terminal,,0,MDDS2307,401427,1,1,19
08251125-25,20251004,20251004-25-25282,25C - Square One,,0,MDDS2307,401446,1,1,25C
08251125-30,20251004,20251004-30-30611,30 - U of Waterloo,,1,MDDS2306,401466,1,1,30
08251125-30,20251004,20251004-30-30480,30 - Hwy. 407 Bus Term,,0,MDDS2306,401464,1,1,30
08251125-30,20251004,20251004-30-30371,30 - U of Waterloo,,1,MDDS2306,401466,1,1,30
08251125-30,20251004,20251004-30-30240,30 - Hwy. 407 Bus Term,,0,MDDS2306,401464,1,1,30
08251125-25,20251004,20251004-25-25653,25C - U of Waterloo,,1,MDDS2305,401447,1,1,25C
08251125-25,20251004,20251004-25-25510,25L - Square One,,0,MDDS2305,401448,1,1,25L
08251125-25,20251004,20251004-25-25433,25C - U of Waterloo,,1,MDDS2305,401447,1,1,25C
08251125-36,20251004,20251004-36-36300,36B - York Mills Term,,0,MDDS2305,401497,1,1,36B
08251125-30,20251004,20251004-30-30232,30A - Bramalea GO,,0,MDDS2305,401461,1,1,30A
08251125-25,20251004,20251004-25-25613,25C - U of Waterloo,,1,MDDS2304,401447,1,1,25C
08251125-19,20251004,20251004-19-19531,19 - Square One,,1,MDDS2304,401428,1,1,19
08251125-19,20251004,20251004-19-19450,19 - Finch Terminal,,0,MDDS2304,401427,1,1,19
08251125-36,20251004,20251004-36-36340,36B - York Mills Term,,0,MDDS2304,401497,1,1,36B
08251125-30,20251004,20251004-30-30204,30E - Bramalea GO,,0,MDDS2304,401465,1,1,30E
08251125-30,20251004,20251004-30-30543,30A - U of Waterloo,,1,MDDS2303,401462,1,1,30A
08251125-30,20251004,20251004-30-30432,30A - Bramalea GO,,0,MDDS2303,401461,1,1,30A
08251125-30,20251004,20251004-30-30331,30 - U of Waterloo,,1,MDDS2303,401466,1,1,30
08251125-30,20251004,20251004-30-30200,30 - Hwy. 407 Bus Term,,0,MDDS2303,401464,1,1,30
08251125-25,20251004,20251004-25-25501,25L - U of Waterloo,,1,MDDS2302,401451,1,1,25L
08251125-25,20251004,20251004-25-25372,25C - Square One,,0,MDDS2302,401446,1,1,25C
08251125-30,20251004,20251004-30-30291,30 - U of Waterloo,,1,MDDS2302,401466,1,1,30
08251125-30,20251004,20251004-30-30140,30 - Hwy. 407 Bus Term,,0,MDDS2302,401464,1,1,30
08251125-25,20251004,20251004-25-25411,25L - U of Waterloo,,1,MDDS2301,401451,1,1,25L
08251125-25,20251004,20251004-25-25332,25C - Square One,,0,MDDS2301,401446,1,1,25C
08251125-30,20251004,20251004-30-30251,30 - U of Waterloo,,1,MDDS2301,401466,1,1,30
08251125-30,20251004,20251004-30-30080,30 - Hwy. 407 Bus Term,,0,MDDS2301,401464,1,1,30
08251125-25,20251004,20251004-25-25851,25 - U of Waterloo,,1,MDDS2113,401450,1,1,25
08251125-21,20251004,20251004-21-21731,21C - Square One,,1,MDDS2113,401429,1,1,21C
08251125-33,20251004,20251004-33-33540,33 - York Mills Term,,0,MDDS2113,401492,1,1,33
08251125-29,20251004,20251004-29-29891,29 - Guelph Central GO,,1,MDDS2112,401459,1,1,29
08251125-21,20251004,20251004-21-21771,21C - Square One,,1,MDDS2112,401429,1,1,21C
08251125-21,20251004,20251004-21-21750,21F - Union Station,,0,MDDS2112,401436,1,1,21F
08251125-21,20251004,20251004-21-21555,21A - Milton GO,,1,MDDS2112,401438,1,1,21A
08251125-21,20251004,20251004-21-21492,21D - Union Station,,0,MDDS2112,401437,1,1,21D
08251125-25,20251004,20251004-25-25821,25 - U of Waterloo,,1,MDDS2111,401450,1,1,25
08251125-25,20251004,20251004-25-25730,25L - Square One,,0,MDDS2111,401448,1,1,25L
08251125-25,20251004,20251004-25-25621,25L - U of Waterloo,,1,MDDS2111,401451,1,1,25L
08251125-25,20251004,20251004-25-25522,25C - Square One,,0,MDDS2111,401446,1,1,25C
08251125-30,20251004,20251004-30-30783,30A - U of Waterloo,,1,MDDS2110,401462,1,1,30A
08251125-36,20251004,20251004-36-36751,36B - Bramalea Term,,1,MDDS2110,401498,1,1,36B
08251125-36,20251004,20251004-36-36680,36B - York Mills Term,,0,MDDS2110,401497,1,1,36B
08251125-48,20250930,20250930-48-48160,48 - Hwy. 407 Bus Term,,0,MDDS2303,401524,1,1,48
08251125-30,20250930,20250930-30-30131,30 - U of Waterloo,,1,MDDS2302,401466,1,1,30
08251125-30,20250930,20250930-30-30020,30 - Hwy. 407 Bus Term,,0,MDDS2302,401464,1,1,30
08251125-30,20250930,20250930-30-30101,30 - U of Waterloo,,1,MDDS2301,401466,1,1,30
08251125-21,20250930,20250930-21-21000,21 - Union Station,,0,MDDS2301,401434,1,1,21
08251125-29,20250930,20250930-29-29891,29 - Guelph Central GO,,1,MDDS2121,401459,1,1,29
08251125-29,20250930,20250930-29-29850,29 - Kipling Bus Terminal,,0,MDDS2121,401458,1,1,29
08251125-48,20250930,20250930-48-48691,48 - U of Guelph,,1,MDDS2121,401525,1,1,48
08251125-48,20250930,20250930-48-48680,48 - Hwy. 407 Bus Term,,0,MDDS2121,401524,1,1,48
08251125-29,20250930,20250930-29-29711,29 - Guelph Central GO,,1,MDDS2120,401459,1,1,29
08251125-29,20250930,20250930-29-29660,29 - Kipling Bus Terminal,,0,MDDS2120,401458,1,1,29
08251125-27,20250930,20250930-27-27671,27A - Milton GO,,1,MDDS2119,401456,1,1,27A
08251125-47,20250930,20250930-47-47536,47D - Hwy. 407 Bus Term,,0,MDDS2119,401519,1,1,47D
08251125-33,20250930,20250930-33-33861,33 - U of Guelph,,1,MDDS2118,401488,1,1,33
08251125-36,20250930,20250930-36-36800,36B - York Mills Term,,0,MDDS2118,401497,1,1,36B
08251125-30,20250930,20250930-30-30702,30A - Bramalea GO,,0,MDDS2118,401461,1,1,30A
08251125-17,20250930,20250930-17-17541,17 - U of Waterloo,,0,MDDS2118,401406,1,1,17
08251125-27,20250930,20250930-27-27821,27B - Meadowvale GO,,1,MDDS2117,401455,1,1,27B
08251125-27,20250930,20250930-27-27780,27B - Finch Terminal,,0,MDDS2117,401453,1,1,27B
08251125-32,20250930,20250930-32-32631,32 - Trinity Common,,1,MDDS2117,401481,1,1,32
08251125-47,20250930,20250930-47-47506,47D - Hwy. 407 Bus Term,,0,MDDS2117,401519,1,1,47D
08251125-29,20250930,20250930-29-29671,29 - Guelph Central GO,,1,MDDS2116,401459,1,1,29
08251125-29,20250930,20250930-29-29600,29 - Kipling Bus Terminal,,0,MDDS2116,401458,1,1,29
08251125-48,20250930,20250930-48-48841,48 - U of Guelph,,1,MDDS2115,401525,1,1,48
08251125-30,20250930,20250930-30-30750,30 - Hwy. 407 Bus Term,,0,MDDS2115,401464,1,1,30
08251125-17,20250930,20250930-17-17601,17 - U of Waterloo,,0,MDDS2115,401406,1,1,17
08251125-47,20250930,20250930-47-47726,47D - Hwy. 407 Bus Term,,0,MDDS2114,401519,1,1,47D
08251125-11,20250930,20250930-11-11770,11 - Aldershot GO,,0,MDDS2114,401390,1,1,11
08251125-11,20250930,20250930-11-11371,11 - Brock University,,1,MDDS2114,401389,1,1,11
08251125-21,20250930,20250930-21-21803,21B - Lisgar GO,,1,MDDS2113,401441,1,1,21B
08251125-47,20250930,20250930-47-47706,47D - Hwy. 407 Bus Term,,0,MDDS2113,401519,1,1,47D
08251125-40,20250930,20250930-40-40541,40 - Hamilton GO,,1,MDDS2113,401506,1,1,40
08251125-29,20250930,20250930-29-29121,29 - Guelph Central GO,,1,MDDS2101,401459,1,1,29
08251125-31,20250930,20250930-31-31020,31E - Union Station,,0,MDDS2101,401479,1,1,31E
08251125-12,20250930,20250930-12-12860,12B - Burlington GO,,0,MDDS1210,401395,1,1,12B
08251125-12,20250930,20250930-12-12741,12 - Niagara Falls,,1,MDDS1210,401391,1,1,12
08251125-12,20250930,20250930-12-12700,12 - Burlington Carpool,,0,MDDS1210,401392,1,1,12
08251125-12,20250930,20250930-12-12651,12D - Niagara Falls,,1,MDDS1209,401397,1,1,12D
08251125-12,20250930,20250930-12-12620,12B - Burlington GO,,0,MDDS1209,401395,1,1,12B
08251125-12,20250930,20250930-12-12871,12 - Niagara Falls,,1,MDDS1208,401391,1,1,12
08251125-12,20250930,20250930-12-12850,12 - Burlington Carpool,,0,MDDS1208,401392,1,1,12
08251125-12,20250930,20250930-12-12691,12 - Niagara Falls,,1,MDDS1208,401391,1,1,12
08251125-12,20250930,20250930-12-12650,12 - Burlington Carpool,,0,MDDS1208,401392,1,1,12
08251125-12,20250930,20250930-12-12780,12 - Burlington Carpool,,0,MDDS1207,401392,1,1,12
08251125-12,20250930,20250930-12-12601,12 - Niagara Falls,,1,MDDS1207,401391,1,1,12
08251125-11,20250930,20250930-11-11650,11 - Aldershot GO,,0,MDDS1207,401390,1,1,11
08251125-12,20250930,20250930-12-12781,12 - Niagara Falls,,1,MDDS1206,401391,1,1,12
08251125-12,20250930,20250930-12-12740,12 - Burlington Carpool,,0,MDDS1206,401392,1,1,12
08251125-12,20250930,20250930-12-12361,12 - Niagara Falls,,1,MDDS1201,401391,1,1,12
08251125-12,20250930,20250930-12-12320,12 - Burlington Carpool,,0,MDDS1201,401392,1,1,12
08251125-12,20250930,20250930-12-12121,12 - Niagara Falls,,1,MDDS1201,401391,1,1,12
08251125-12,20250930,20250930-12-12080,12 - Burlington Carpool,,0,MDDS1201,401392,1,1,12
08251125-18,20250930,20250930-18-18991,18C - Hamilton GO,,1,MDDS1158,401418,1,1,18C
08251125-27,20250930,20250930-27-27881,27B - Meadowvale GO,,1,MDDS1158,401455,1,1,27B
08251125-27,20250930,20250930-27-27850,27B - Finch Terminal,,0,MDDS1158,401453,1,1,27B
08251125-27,20250930,20250930-27-27781,27B - Meadowvale GO,,1,MDDS1158,401455,1,1,27B
08251125-27,20250930,20250930-27-27740,27B - Finch Terminal,,0,MDDS1158,401453,1,1,27B
08251125-47,20250930,20250930-47-47654,47G - Erin Mills,,0,MDDS1158,401517,1,1,47G
