route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
UP,20260130,20260130-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260130,20260130-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260130,20260130-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260130,20260130-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260130,20260130-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260130,20260130-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260130,20260130-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260130,20260130-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260130,20260130-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260130,20260130-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260130,20260130-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4304,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4303,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4302,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4301,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4241,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4240,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4239,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4238,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4237,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4236,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4235,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260129,20260129-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260129,20260129-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260129,20260129-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260129,20260129-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260129,20260129-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260129,20260129-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260129,20260129-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260129,20260129-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260129,20260129-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260129,20260129-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4304,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4303,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4302,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4301,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4241,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4240,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4239,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4238,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4237,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4236,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4235,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260128,20260128-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260128,20260128-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260128,20260128-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260128,20260128-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260128,20260128-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260128,20260128-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260128,20260128-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260128,20260128-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260128,20260128-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260128,20260128-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260127,20260127-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260127,20260127-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260127,20260127-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260127,20260127-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260127,20260127-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260127,20260127-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260127,20260127-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260127,20260127-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260127,20260127-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260127,20260127-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
